author_name,mock_name,mocks_scraped,avg_custom_accuracy_score,avg_simple_score_points,avg_simple_score_rate,avg_round_one_player_match_rate,avg_player_to_pick_match_rate,avg_player_to_team_match_rate,avg_team_to_position_match_rate,avg_round_match_rate,avg_player_drafted_match_rate,avg_correct_player_in_round_rate,avg_same_position_same_round_rate,avg_same_position_plus_minus_one_round_rate,avg_generous_score_points,avg_generous_score_rate,avg_mean_pick_abs_error
Kevin Hickey,Colts Wire,1,45.83333333333333,11.0,0.4583333333333333,0.0,0.0,0.125,0.0,0.625,1.0,0.125,0.5,0.0,11.0,0.4583333333333333,
Vasilios Nikolaou,Ravens Wire,1,44.44444444444444,4.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,4.0,0.4444444444444444,
Erik Williams,Panthers Wire,1,42.857142857142854,9.0,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.2857142857142857,9.0,0.42857142857142855,
Kyle Daubs,Browns Nation,1,42.857142857142854,9.0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.2857142857142857,9.0,0.42857142857142855,
Matthew McFatridge,Dawg Pound Daily,1,42.857142857142854,9.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.5714285714285714,0.14285714285714285,9.0,0.42857142857142855,
Shawn Stevenson,Browns Digest,1,42.857142857142854,9.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.42857142857142855,0.42857142857142855,9.0,0.42857142857142855,
John Ellis,Cat Crave,1,41.66666666666667,10.0,0.4166666666666667,0.125,0.0,0.25,0.0,0.375,0.875,0.25,0.25,0.0,10.0,0.4166666666666667,
Manish Mehta,NY Daily News,1,41.66666666666667,10.0,0.4166666666666667,0.25,0.0,0.125,0.0,0.5,0.875,0.125,0.375,0.125,10.0,0.4166666666666667,
Luke Parrish,The Viking Age,1,41.66666666666667,15.0,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.0,0.25,0.75,0.08333333333333333,0.3333333333333333,0.3333333333333333,15.0,0.4166666666666667,
Aric DiLalla,DenverBroncos.com,1,40.0,6.0,0.4,0.2,0.0,0.4,0.0,0.2,1.0,0.2,0.2,0.2,6.0,0.4,
Phil Milani,DenverBroncos.com,1,40.0,6.0,0.4,0.2,0.0,0.2,0.0,1.0,1.0,0.2,0.2,0.2,6.0,0.4,
Sayre Bedinger,NFL Mocks,1,38.88888888888889,7.0,0.3888888888888889,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.5,7.0,0.3888888888888889,
Jeremy Juhasz,Bills Wire,1,38.88888888888889,7.0,0.3888888888888889,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.0,7.0,0.3888888888888889,
Peter Panacy,Niner Noise,1,38.095238095238095,8.0,0.38095238095238093,0.14285714285714285,0.0,0.2857142857142857,0.0,0.2857142857142857,1.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,8.0,0.38095238095238093,
Levi Damien,Raiders Wire,1,38.095238095238095,8.0,0.38095238095238093,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.5714285714285714,0.0,8.0,0.38095238095238093,
Dave Zangaro,NBC Sports Philadelphia,1,37.5,9.0,0.375,0.25,0.0,0.125,0.0,0.375,1.0,0.125,0.25,0.25,9.0,0.375,
Nick Ellis,Just Blog Baby,1,37.5,9.0,0.375,0.25,0.0,0.125,0.0,0.375,1.0,0.125,0.375,0.0,9.0,0.375,
Steven Blush,The Jet Press,1,37.5,9.0,0.375,0.125,0.0,0.125,0.0,0.5,0.875,0.125,0.25,0.25,9.0,0.375,
Michael Natelli,Ebony Bird,1,37.03703703703704,10.0,0.37037037037037035,0.2222222222222222,0.0,0.1111111111111111,0.0,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.3333333333333333,10.0,0.37037037037037035,
Phillip Heilman,Denver Post,1,37.03703703703704,10.0,0.37037037037037035,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.7777777777777778,0.0,0.4444444444444444,0.2222222222222222,10.0,0.37037037037037035,
Darin McCann,Ebony Bird,1,37.03703703703704,10.0,0.37037037037037035,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,0.8888888888888888,0.0,0.4444444444444444,0.2222222222222222,10.0,0.37037037037037035,
Jon Heath,Broncos Wire,1,33.33333333333333,10.0,0.3333333333333333,0.3,0.0,0.2,0.0,0.1,0.9,0.1,0.1,0.5,10.0,0.3333333333333333,
Lester A. Wiltfong Jr.,Windy City Gridiron,1,33.33333333333333,6.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,6.0,0.3333333333333333,
Brian Costello,NY Post,1,33.33333333333333,8.0,0.3333333333333333,0.375,0.0,0.125,0.0,0.25,0.875,0.125,0.25,0.125,8.0,0.3333333333333333,
Art Stapleton,North Jersey,1,33.33333333333333,10.0,0.3333333333333333,0.1,0.0,0.1,0.0,0.3,0.8,0.1,0.3,0.1,10.0,0.3333333333333333,
Will Ragatz,Inside The Vikings,1,33.33333333333333,11.0,0.3333333333333333,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.6363636363636364,0.0,0.2727272727272727,0.45454545454545453,11.0,0.3333333333333333,
Steve Lichtenstein,WFAN,1,33.33333333333333,6.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,6.0,0.3333333333333333,
Randy Gurzi,NFL Spin Zone,1,33.33333333333333,7.0,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.42857142857142855,0.14285714285714285,7.0,0.3333333333333333,
Randy Gurzi,With The First Pick,1,33.33333333333333,7.0,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,1.0,0.0,0.42857142857142855,0.14285714285714285,7.0,0.3333333333333333,
Bryan Anthony Davis,Behind The Steel Curtain,1,33.33333333333333,6.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,6.0,0.3333333333333333,
Ed Easton Jr.,Chiefs Wire,1,33.33333333333333,5.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.2,5.0,0.3333333333333333,
Vincent Frank,Sportsnaut,1,33.33333333333333,7.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,0.0,0.42857142857142855,0.14285714285714285,7.0,0.3333333333333333,
Bret Stuter,Ramblin Fan,1,30.0,9.0,0.3,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.3,0.3,9.0,0.3,
Brad Berreman,Fansided,3,29.894179894179896,7.666666666666667,0.2989417989417989,0.0,0.0,0.10317460317460318,0.0,0.3214285714285714,0.753968253968254,0.047619047619047616,0.25396825396825395,0.24603174603174602,7.666666666666667,0.2989417989417989,
Mike B. Herndon,Music City Miracles,1,29.166666666666668,7.0,0.2916666666666667,0.125,0.0,0.375,0.0,0.25,0.875,0.125,0.125,0.25,7.0,0.2916666666666667,
Justin Fried,The Jet Press,1,29.166666666666668,7.0,0.2916666666666667,0.125,0.0,0.0,0.0,0.625,1.0,0.0,0.25,0.375,7.0,0.2916666666666667,
Scott Bair,NBC Sports Bay Area,1,28.57142857142857,6.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.0,0.5714285714285714,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,6.0,0.2857142857142857,
Tyler Dragon,Cincinnati.com,1,28.57142857142857,6.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,6.0,0.2857142857142857,
Chris Roling,Bengals Wire,1,28.57142857142857,6.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.42857142857142855,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,6.0,0.2857142857142857,
Kyle Posey,Niners Nation,1,28.57142857142857,6.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,6.0,0.2857142857142857,
Brandon Lee Gowton,Bleeding Green Nation,1,27.77777777777778,5.0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.16666666666666666,5.0,0.2777777777777778,
Jacob Klinger,Penn Live,1,27.77777777777778,5.0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,5.0,0.2777777777777778,
Zac Celedonia,Steel City Underground,1,27.77777777777778,5.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.16666666666666666,5.0,0.2777777777777778,
Ralph Vacchiano,SNY,2,27.083333333333332,7.0,0.2708333333333333,0.1625,0.0,0.0625,0.0,0.2875,0.7125,0.0625,0.2875,0.05,7.0,0.2708333333333333,
Sayre Bedinger,Predominately Orange,1,25.925925925925924,7.0,0.25925925925925924,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,1.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,7.0,0.25925925925925924,
Jacob Schyvinck,Horseshoe Heroes,1,25.925925925925924,7.0,0.25925925925925924,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.2222222222222222,7.0,0.25925925925925924,
Michael H. Vu,The Landry Hat,1,25.0,3.0,0.25,0.0,0.0,0.25,0.0,0.75,1.0,0.0,0.0,0.75,3.0,0.25,
Nick Villano,Fansided,1,25.0,6.0,0.25,0.0,0.0,0.125,0.0,0.25,0.875,0.0,0.125,0.5,6.0,0.25,
Nick O'Malley,Mass Live,1,25.0,9.0,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.08333333333333333,9.0,0.25,
McKenna Middlebrook,Bills Wire,1,23.809523809523807,5.0,0.23809523809523808,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.42857142857142855,5.0,0.23809523809523808,
Nick Wojton,Bills Wire,1,23.809523809523807,5.0,0.23809523809523808,0.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.2857142857142857,0.14285714285714285,5.0,0.23809523809523808,
Justin DiLoro,Bills Wire,1,23.809523809523807,5.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.2857142857142857,0.14285714285714285,5.0,0.23809523809523808,
Noah Schlaebitz,Ramblin Fan,1,23.809523809523807,5.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,0.0,0.2857142857142857,0.14285714285714285,5.0,0.23809523809523808,
William Schneiderhan,Fansided,1,23.333333333333332,7.0,0.23333333333333334,0.1,0.0,0.1,0.0,0.3,0.8,0.1,0.2,0.0,7.0,0.23333333333333334,
Paul Schwartz,NY Post,1,23.333333333333332,7.0,0.23333333333333334,0.2,0.0,0.0,0.0,0.3,0.6,0.0,0.3,0.1,7.0,0.23333333333333334,
Fayez AliAhmad,Sidelion Report,1,22.22222222222222,6.0,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.0,0.4444444444444444,1.0,0.1111111111111111,0.0,0.3333333333333333,6.0,0.2222222222222222,
Mike Reid,Ebony Bird,1,22.22222222222222,6.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.4444444444444444,1.0,0.0,0.1111111111111111,0.4444444444444444,6.0,0.2222222222222222,
Zach Metkler,Steel City Underground,1,22.22222222222222,4.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0.3333333333333333,4.0,0.2222222222222222,
Vincent Frank,Forbes,2,21.666666666666668,6.5,0.21666666666666667,0.2,0.0,0.05,0.0,0.25,0.8,0.05,0.25,0.0,6.5,0.21666666666666667,
Jacob Schyvinck,NFL Mocks,3,21.428571428571427,5.333333333333333,0.21428571428571427,0.18571428571428572,0.0,0.09047619047619049,0.0,0.27619047619047615,0.8095238095238096,0.09047619047619049,0.09047619047619049,0.19047619047619047,5.333333333333333,0.21428571428571427,
Anthony Rizzuti,Panthers Wire,1,20.833333333333336,5.0,0.20833333333333334,0.25,0.0,0.125,0.0,0.375,1.0,0.0,0.25,0.125,5.0,0.20833333333333334,
Brayden Arnold,Just Blog Baby,1,20.833333333333336,5.0,0.20833333333333334,0.25,0.0,0.125,0.0,0.375,0.875,0.0,0.25,0.125,5.0,0.20833333333333334,
Alaina Getzenberg,Charlotte Observer,1,20.833333333333336,5.0,0.20833333333333334,0.125,0.0,0.125,0.0,0.625,1.0,0.125,0.125,0.0,5.0,0.20833333333333334,
Jacob Infante,Windy City Gridiron,1,20.833333333333336,5.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.125,0.375,5.0,0.20833333333333334,
Dakota Brecht,Lions Maven,1,20.0,6.0,0.2,0.1,0.0,0.1,0.0,0.3,1.0,0.1,0.1,0.1,6.0,0.2,
Kevin Parvizi,Fansided,2,19.62962962962963,4.5,0.1962962962962963,0.1,0.0,0.0,0.0,0.1111111111111111,0.5333333333333333,0.0,0.26666666666666666,0.05555555555555555,4.5,0.1962962962962963,
Bryce Lazenby,Titan Sized,1,19.047619047619047,4.0,0.19047619047619047,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.0,0.14285714285714285,4.0,0.19047619047619047,
Kyle Madson,Niners Wire,1,19.047619047619047,4.0,0.19047619047619047,0.14285714285714285,0.0,0.14285714285714285,0.0,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.14285714285714285,4.0,0.19047619047619047,
Jay Skurski,Buffalo News,1,19.047619047619047,4.0,0.19047619047619047,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.8571428571428571,0.0,0.0,0.5714285714285714,4.0,0.19047619047619047,
Will Lomas,Titan Sized,1,19.047619047619047,4.0,0.19047619047619047,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.14285714285714285,0.2857142857142857,4.0,0.19047619047619047,
Matt Maiocco,NBC Sports Bay Area,1,19.047619047619047,4.0,0.19047619047619047,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.0,4.0,0.19047619047619047,
Shaun Calderon,Titan Sized,1,19.047619047619047,4.0,0.19047619047619047,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0.2857142857142857,4.0,0.19047619047619047,
Andrew Kulp,NBC Sports Philadelphia,1,19.047619047619047,4.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.0,0.14285714285714285,0.2857142857142857,4.0,0.19047619047619047,
Nicholas Price,NFL Mocks,1,18.51851851851852,5.0,0.18518518518518517,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.1111111111111111,0.3333333333333333,5.0,0.18518518518518517,
Andy Patton,Seahawks Wire,1,18.51851851851852,5.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.4444444444444444,0.7777777777777778,0.0,0.0,0.5555555555555556,5.0,0.18518518518518517,
Dan Schmelzer,NFL Mocks,2,17.17171717171717,4.0,0.1717171717171717,0.08333333333333333,0.0,0.045454545454545456,0.0,0.4318181818181818,0.9545454545454546,0.0,0.25757575757575757,0.0,4.0,0.1717171717171717,
Brady Akins,Titan Sized,1,16.666666666666664,2.0,0.16666666666666666,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.5,2.0,0.16666666666666666,
Jason Reed,Bolt Beat,1,16.666666666666664,3.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.0,3.0,0.16666666666666666,
Matthew Postins,Cowboy Maven,1,16.666666666666664,3.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5,0.8333333333333334,0.16666666666666666,0.0,0.0,3.0,0.16666666666666666,
Demetrius Harvey,Big Cat Country,1,16.666666666666664,6.0,0.16666666666666666,0.25,0.0,0.08333333333333333,0.0,0.3333333333333333,0.8333333333333334,0.0,0.08333333333333333,0.3333333333333333,6.0,0.16666666666666666,
David Glancy,NFL Mocks,1,16.666666666666664,3.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,3.0,0.16666666666666666,
Kevin Knight,The Falcoholic,1,16.666666666666664,3.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,3.0,0.16666666666666666,
Ross Uglem,Packer Report,1,16.666666666666664,5.0,0.16666666666666666,0.1,0.0,0.0,0.0,0.3,0.7,0.0,0.1,0.3,5.0,0.16666666666666666,
Tommy Jaggi,Still Curtain,1,16.666666666666664,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,3.0,0.16666666666666666,
John Buhler,Fansided,2,15.476190476190474,3.0,0.15476190476190477,0.15476190476190477,0.0,0.15476190476190477,0.0,0.4642857142857143,0.8452380952380952,0.08333333333333333,0.07142857142857142,0.07142857142857142,3.0,0.15476190476190477,
Luke Easterling,Bucs Maven,1,14.285714285714285,3.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,1.0,0.0,0.14285714285714285,0.14285714285714285,3.0,0.14285714285714285,
Brad Pound,Overtime Heroics,1,14.285714285714285,3.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285,3.0,0.14285714285714285,
Christian D'Andrea,SB Nation,1,14.285714285714285,3.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,3.0,0.14285714285714285,
David Latham,Last Word on Pro Football,1,14.285714285714285,3.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.42857142857142855,3.0,0.14285714285714285,
Crissy Froyd,Titans Wire,1,13.333333333333334,2.0,0.13333333333333333,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.0,0.4,2.0,0.13333333333333333,
Joe DeLeone,Big Blue View,1,11.11111111111111,2.0,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,2.0,0.1111111111111111,
Dillon Appleman,NFL Mocks,1,11.11111111111111,3.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,3.0,0.1111111111111111,
Conor Dorney,Fansided,2,10.476190476190476,2.0,0.10476190476190475,0.17142857142857143,0.0,0.07142857142857142,0.0,0.24285714285714285,0.8571428571428572,0.0,0.07142857142857142,0.17142857142857143,2.0,0.10476190476190475,
Larry Blake,Ramblin Fan,1,9.523809523809524,2.0,0.09523809523809523,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.14285714285714285,0.0,2.0,0.09523809523809523,
Tyler Kirk,NFL Mocks,1,9.523809523809524,2.0,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.0,0.0,0.2857142857142857,2.0,0.09523809523809523,
Matt Johnson,Bills Wire,1,9.523809523809524,2.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,0.0,0.0,0.2857142857142857,2.0,0.09523809523809523,
Sam Stevenson,Overtime Heroics,1,9.523809523809524,2.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.14285714285714285,0.0,2.0,0.09523809523809523,
Jeremy Klump,Eagles Wire,1,8.333333333333332,2.0,0.08333333333333333,0.125,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25,2.0,0.08333333333333333,
Charles Goldman,Chiefs Wire,1,6.666666666666667,1.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.2,1.0,0.06666666666666667,
Talon Graff,Chiefs Wire,1,6.666666666666667,1.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.2,1.0,0.06666666666666667,
Robert Smith,Niner Noise,1,6.666666666666667,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.2,1.0,0.06666666666666667,
Mike Phillips,Fansided,1,4.761904761904762,1.0,0.047619047619047616,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.14285714285714285,1.0,0.047619047619047616,
Jess Root,Cards Wire,1,4.166666666666666,1.0,0.041666666666666664,0.125,0.0,0.125,0.0,0.125,0.875,0.0,0.0,0.125,1.0,0.041666666666666664,
Freddie Boston,Lombardi Ave,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,
James Costanz,NFL Mocks,1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,
John Sigler,Saints Wire,1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,
Joseph Herff,Overtime Heroics,1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,
Kyle Silagyi,Bills Wire,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,
