author_name,mock_name,mocks_scraped,avg_custom_accuracy_score,avg_simple_score_points,avg_simple_score_rate,avg_round_one_player_match_rate,avg_player_to_pick_match_rate,avg_player_to_team_match_rate,avg_team_to_position_match_rate,avg_round_match_rate,avg_player_drafted_match_rate,avg_mean_pick_abs_error
Ric Serritella,SI,1,37.5,36.0,0.375,0.875,0.15625,0.125,0.21875,0.875,1.0,9.0625
Staff,Tankathon,1,37.5,36.0,0.375,0.875,0.125,0.125,0.21875,0.875,1.0,8.34375
Zack Pearson,247 Sports,1,37.5,36.0,0.375,0.875,0.09375,0.125,0.21875,0.875,1.0,9.0625
Spencer Urquhart,Nola.com,1,36.666666666666664,11.0,0.36666666666666664,0.9,0.1,0.1,0.6,0.9,1.0,9.0
Auburn Daily,SI,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.0625,0.15625,0.28125,0.78125,1.0,11.28125
Chris Congemo,1st Round Sports,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.09375,0.15625,0.1875,0.78125,1.0,17.40625
Cris Collinsworth,Pro Football Focus,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.15625,0.15625,0.21875,0.78125,1.0,11.6875
Evan Silva,Establish The Run,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.125,0.78125,1.0,12.65625
Jacob Infante,Windy City Gridiron,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.03125,0.15625,0.09375,0.78125,1.0,14.3125
James Pike,Gridiron Xtra,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.09375,0.15625,0.15625,0.78125,1.0,15.5
Keith Sanchez,The Draft Network,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.1875,0.78125,1.0,12.25
Maurice Jones-Drew,NFL.com,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.125,0.78125,1.0,15.1875
Nate Bouda,NFL Trade Rumors,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.09375,0.15625,0.21875,0.78125,1.0,12.96875
Rob Staton,Seahawks Draft Blog,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.09375,0.15625,0.15625,0.78125,1.0,10.40625
Schuyler Callihan,SI,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.0625,0.15625,0.1875,0.78125,1.0,11.96875
Staff,Acme Packing Company,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.1875,0.78125,1.0,12.6875
Tony Mario,Draft Utopia,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.1875,0.78125,1.0,15.875
Dan Roche,NBC Sports Philadelphia,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.03125,0.125,0.15625,0.84375,1.0,14.84375
Doug Farrar,Touchdown Wire,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.09375,0.125,0.21875,0.84375,1.0,12.53125
Hunter Haas,Haas Football,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.09375,0.125,0.1875,0.84375,1.0,9.59375
Mick Tidrow,Mick Tidrow,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.125,0.125,0.1875,0.84375,1.0,9.8125
Mike Florio,NBC Sports,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.125,0.125,0.1875,0.84375,1.0,11.96875
Mikey Ostrowski,Loaded Box Podcast,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.15625,0.125,0.1875,0.84375,1.0,11.25
Patrick Conn,Roll Tide Wire,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.0,0.125,0.0,0.0625,1.0,31.625
Staff,NBC Sports Boston,1,36.45833333333333,35.0,0.3645833333333333,0.90625,0.0625,0.09375,0.15625,0.90625,1.0,7.8125
Kyle Meinke,M Live,1,35.483870967741936,33.0,0.3548387096774194,0.8064516129032258,0.0967741935483871,0.12903225806451613,0.16129032258064516,0.8064516129032258,1.0,11.03225806451613
Jasper Jones,Audacity Sports,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.03125,0.15625,0.09375,0.75,1.0,14.5625
Sawyer Hicks,Draft ID,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.0625,0.15625,0.25,0.75,1.0,12.65625
Aaron Wilson,Pro Football Network,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.125,0.125,0.25,0.8125,1.0,8.90625
Andrew Aziz,Stampede Blue,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.15625,0.8125,1.0,12.625
Ben Natan,Bleeding Green Nation,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.15625,0.8125,1.0,9.09375
Ben Raven,M Live,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.15625,0.8125,1.0,14.125
Ben Volin,Boston Globe,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.03125,0.125,0.1875,0.8125,1.0,9.90625
Bob McManaman,Arizona Republic,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.03125,0.125,0.1875,0.8125,1.0,11.9375
Donovan Perez-Schipper,UCSD Guardian,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.0625,0.8125,1.0,15.96875
Evan Brooks,Fox 43,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.21875,0.8125,1.0,10.28125
J.C. Allen,Pewter Report,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0,0.125,0.15625,0.8125,1.0,12.0625
Jeff Risdon,RealGM,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.15625,0.8125,1.0,9.375
Joel Mann,Last Word on Pro Football,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.1875,0.8125,1.0,9.96875
Mike Hrynyshyn,Blue Chip Scouting,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.15625,0.8125,1.0,10.09375
Patrik Walker,CBS,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.25,0.8125,1.0,13.75
Raju Byfield,Dynasty Nerds,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.0625,0.8125,1.0,15.5625
Rob Rang,Fox Sports,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.125,0.8125,1.0,9.34375
Staff,Behind The Steel Curtain,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.03125,0.125,0.03125,0.8125,1.0,13.625
Staff,Sporting News,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.15625,0.8125,1.0,11.8125
Justin Bales,FF Today,1,35.41666666666667,34.0,0.3541666666666667,0.875,0.09375,0.09375,0.1875,0.875,1.0,12.46875
Kevin Hanson,Sports Illustrated,1,35.41666666666667,34.0,0.3541666666666667,0.875,0.0625,0.09375,0.21875,0.875,1.0,7.28125
Marcus Mosher,The Game Day,1,35.41666666666667,34.0,0.3541666666666667,0.875,0.0625,0.09375,0.21875,0.875,1.0,8.125
Zach Brunner,Flurry Sports,1,35.41666666666667,34.0,0.3541666666666667,0.875,0.0625,0.09375,0.15625,0.875,1.0,9.34375
Adam Beasley,Pro Football Network,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.1875,0.78125,1.0,13.78125
Andrew Golden,Jets X-Factor,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.25,0.78125,1.0,11.5
Bucky Brooks,NFL.com,1,34.375,33.0,0.34375,0.78125,0.0625,0.125,0.21875,0.78125,1.0,9.46875
Jack McKessy,The Draft Network,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.15625,0.78125,1.0,14.625
John Harris,HoustonTexans.com,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.25,0.78125,1.0,11.15625
Josh Edwards,CBS,1,34.375,33.0,0.34375,0.78125,0.125,0.125,0.21875,0.78125,1.0,9.46875
Mark Schofield,Touchdown Wire,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.25,0.78125,1.0,15.9375
Matthew Lewis,Draft Dive,1,34.375,33.0,0.34375,0.78125,0.125,0.125,0.21875,0.78125,1.0,13.5625
Mike Kaye,Pro Football Network,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.25,0.78125,1.0,15.59375
Pete Fiutak,College Football News,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.1875,0.78125,1.0,11.0625
Scott Gorman,With The First Pick,1,34.375,33.0,0.34375,0.78125,0.03125,0.125,0.1875,0.78125,1.0,14.1875
Staff,AtlantaFalcons.com,1,34.375,33.0,0.34375,0.78125,0.0625,0.125,0.125,0.78125,1.0,12.78125
Tory Rich,Sandboxx,1,34.375,33.0,0.34375,0.78125,0.15625,0.125,0.125,0.78125,1.0,16.96875
Ben Arthur,Nashville Tennessean,1,34.375,33.0,0.34375,0.84375,0.0,0.09375,0.125,0.84375,1.0,9.6875
Dan Hope,Eleven Warriors,1,34.375,33.0,0.34375,0.84375,0.125,0.09375,0.25,0.84375,1.0,7.96875
Joe Broback,Pro Football Network,1,34.375,33.0,0.34375,0.84375,0.15625,0.09375,0.125,0.84375,1.0,17.34375
Joe Marino,The Draft Network,1,34.375,33.0,0.34375,0.84375,0.09375,0.09375,0.21875,0.84375,1.0,10.8125
Mike O'Hara,DetroitLions.com,1,34.375,33.0,0.34375,0.84375,0.0625,0.09375,0.125,0.84375,1.0,12.0625
Staff,Drafttek,1,34.375,33.0,0.34375,0.84375,0.0625,0.09375,0.21875,0.84375,1.0,8.8125
Staff,Dynasty Nerds,1,34.375,33.0,0.34375,0.84375,0.09375,0.09375,0.15625,0.84375,1.0,10.40625
Mike Lockhart,98.5 The Sports Hub,1,34.375,33.0,0.34375,0.90625,0.03125,0.0625,0.1875,0.90625,1.0,9.4375
Jarrett Bailey,Going Long,1,33.33333333333333,32.0,0.3333333333333333,0.75,0.125,0.125,0.125,0.75,1.0,18.0
Mitch Vosburg,Manistee News,1,33.33333333333333,32.0,0.3333333333333333,0.75,0.15625,0.125,0.21875,0.75,1.0,15.9375
Will Brinson,CBS,1,33.33333333333333,32.0,0.3333333333333333,0.75,0.09375,0.125,0.1875,0.75,1.0,11.78125
Zack Patraw,SI,1,33.33333333333333,32.0,0.3333333333333333,0.75,0.125,0.125,0.25,0.75,1.0,15.5625
Bryan Fischer,Athlon Sports,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.03125,0.09375,0.1875,0.8125,1.0,11.375
Bryan Perez,The Draft Network,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.0625,0.09375,0.21875,0.8125,1.0,13.40625
Craig Strachan,Ninety Nine Yards,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.0625,0.09375,0.125,0.8125,1.0,13.5625
Dalton Miller,Pro Football Network,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.03125,0.09375,0.0625,0.8125,1.0,15.15625
David Howman,Blogging The Boys,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.0625,0.09375,0.21875,0.8125,1.0,12.1875
Hussam Patel,Around The Block,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.0625,0.09375,0.15625,0.8125,1.0,14.625
James Fragoza,Pro Football Network,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.0625,0.09375,0.25,0.8125,1.0,10.6875
Keith Libby,Draft Dive,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.0625,0.09375,0.25,0.8125,1.0,14.5625
Logan Ulrich,NFL Trade Rumors,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.09375,0.09375,0.21875,0.8125,1.0,8.21875
NFL Stock Exchange,Pro Football Focus,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.09375,0.09375,0.1875,0.8125,1.0,12.5
Nick Simon,Draft Kings,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.0625,0.09375,0.1875,0.8125,1.0,11.3125
Paul M Banks,The Sports Bank,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.03125,0.09375,0.125,0.8125,1.0,12.8125
Staff,Pro Football Focus,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.125,0.09375,0.15625,0.8125,1.0,11.65625
Staff,Sports Illustrated,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.125,0.09375,0.21875,0.8125,1.0,9.9375
Tej Seth,Pro Football Focus,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.09375,0.09375,0.21875,0.8125,1.0,9.59375
Tyler Roman,Hogs Haven,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.0,0.09375,0.1875,0.8125,1.0,12.3125
Alex Barth,98.5 The Sports Hub,1,33.33333333333333,32.0,0.3333333333333333,0.875,0.0625,0.0625,0.125,0.875,1.0,9.71875
Alex Cawley,Fox 43,1,33.33333333333333,32.0,0.3333333333333333,0.875,0.0625,0.0625,0.1875,0.875,1.0,7.15625
Chad Reuter,NFL.com,1,32.29166666666667,31.0,0.3229166666666667,0.71875,0.03125,0.125,0.125,0.71875,1.0,20.28125
Andrew Wilbar,Behind The Steel Curtain,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.15625,0.09375,0.15625,0.78125,1.0,12.625
Cam Mellor,Pro Football Network,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.03125,0.09375,0.09375,0.78125,1.0,18.9375
Jordan Heck,Sporting News,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.0625,0.09375,0.15625,0.78125,1.0,14.90625
Michelle Kotts,Still Curtain,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.03125,0.09375,0.125,0.78125,1.0,15.125
Pat Fitzmaurice,Fantasy Pros,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.09375,0.09375,0.1875,0.78125,1.0,13.15625
Tyler Calvaruso,List Wire,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.0625,0.09375,0.15625,0.78125,1.0,12.1875
Sam Monson,Pro Football Focus,1,32.29166666666667,31.0,0.3229166666666667,0.84375,0.0625,0.0625,0.1875,0.84375,1.0,11.28125
Sayre Bedinger,Predominately Orange,1,32.29166666666667,31.0,0.3229166666666667,0.84375,0.03125,0.0625,0.09375,0.84375,1.0,11.875
Emory Hunt,CBS,1,31.25,30.0,0.3125,0.6875,0.125,0.125,0.1875,0.6875,1.0,17.28125
Jared Dubin,CBS,1,31.25,30.0,0.3125,0.75,0.09375,0.09375,0.25,0.75,1.0,11.1875
Alex Kozora,Steelers Depot,1,31.25,30.0,0.3125,0.8125,0.03125,0.0625,0.09375,0.8125,1.0,13.9375
Benjamin Robinson,Football Outsiders,1,31.25,30.0,0.3125,0.8125,0.09375,0.0625,0.21875,0.8125,1.0,8.0625
Derek Togerson,NBC San Diego,1,31.25,30.0,0.3125,0.8125,0.03125,0.0625,0.125,0.8125,1.0,17.46875
Joe DiTullio,The Game Haus,1,31.25,30.0,0.3125,0.8125,0.0625,0.0625,0.15625,0.8125,1.0,11.9375
Pat Mayo,Draft Kings,1,31.25,30.0,0.3125,0.8125,0.0625,0.0625,0.1875,0.8125,1.0,11.90625
Robert Gregson,SI,1,31.25,30.0,0.3125,0.8125,0.0,0.0625,0.15625,0.8125,1.0,10.40625
Staff,Clutch Points,1,31.25,30.0,0.3125,0.8125,0.09375,0.0625,0.125,0.8125,1.0,12.65625
Staff,Pro Football Network,1,31.25,30.0,0.3125,0.8125,0.03125,0.0625,0.15625,0.8125,1.0,9.46875
Staff,Fantasy Pros,1,31.182795698924732,29.0,0.3118279569892473,0.8064516129032258,0.03225806451612903,0.06451612903225806,0.1935483870967742,0.8064516129032258,1.0,12.774193548387096
Alex Simpson,Rise N Draft,1,30.208333333333332,29.0,0.3020833333333333,0.78125,0.0,0.0625,0.21875,0.78125,1.0,11.0625
Conor Orr,Sports Illustrated,1,30.208333333333332,29.0,0.3020833333333333,0.78125,0.09375,0.0625,0.09375,0.78125,1.0,15.78125
Drae Harris,The Draft Network,1,30.208333333333332,29.0,0.3020833333333333,0.78125,0.03125,0.0625,0.09375,0.78125,1.0,10.6875
Natalie Miller,Draftwire,1,30.208333333333332,29.0,0.3020833333333333,0.78125,0.0,0.0625,0.125,0.78125,1.0,13.46875
Rhett Lewis,NFL.com,1,30.208333333333332,29.0,0.3020833333333333,0.78125,0.0,0.0625,0.125,0.78125,1.0,12.78125
Tailgate,Pro Football Focus,1,30.208333333333332,29.0,0.3020833333333333,0.78125,0.03125,0.0625,0.15625,0.78125,1.0,15.1875
Tim Kelly,Audacity Sports,1,30.208333333333332,29.0,0.3020833333333333,0.78125,0.03125,0.0625,0.0625,0.78125,1.0,14.625
Blake Brockermeyer,247 Sports,1,30.208333333333332,29.0,0.3020833333333333,0.84375,0.03125,0.03125,0.0625,0.84375,1.0,11.65625
Jacob Schyvinck,NFL Mocks,1,30.208333333333332,29.0,0.3020833333333333,0.84375,0.0625,0.03125,0.125,0.84375,1.0,8.8125
Sam Farmer,LA Times,1,30.208333333333332,29.0,0.3020833333333333,0.84375,0.0,0.03125,0.21875,0.84375,1.0,7.28125
Sam Teets,Sports Talk,1,30.208333333333332,29.0,0.3020833333333333,0.84375,0.0,0.03125,0.15625,0.84375,1.0,10.40625
Adam Rank,NFL.com,1,29.166666666666668,28.0,0.2916666666666667,0.75,0.0,0.0625,0.15625,0.75,1.0,12.15625
Michael Natelli,Mike Drafts,1,29.166666666666668,28.0,0.2916666666666667,0.75,0.03125,0.0625,0.09375,0.75,1.0,18.59375
Staff,ESPN,1,29.166666666666668,28.0,0.2916666666666667,0.8125,0.03125,0.03125,0.125,0.8125,1.0,9.15625
Staff,NBC Sports Philadelphia,1,29.166666666666668,28.0,0.2916666666666667,0.8125,0.03125,0.03125,0.125,0.8125,1.0,12.09375
Staff,USA Today,1,29.166666666666668,28.0,0.2916666666666667,0.875,0.03125,0.0,0.15625,0.875,1.0,10.65625
Crissy Froyd,The Draft Network,1,28.125,27.0,0.28125,0.78125,0.0,0.03125,0.1875,0.78125,1.0,12.40625
Harley Schultz,The Huddle,1,28.125,27.0,0.28125,0.78125,0.03125,0.03125,0.21875,0.78125,1.0,15.3125
Matthew Durgin,Weekly Spiral,1,28.125,27.0,0.28125,0.78125,0.0,0.03125,0.03125,0.78125,1.0,14.34375
Ryan Dodson,The Huddle,1,28.125,27.0,0.28125,0.84375,0.03125,0.0,0.09375,0.84375,1.0,11.78125
Laurie Fitzpatrick,Touchdown Wire,1,27.083333333333332,26.0,0.2708333333333333,0.75,0.03125,0.03125,0.21875,0.75,1.0,12.34375
Tom Fornelli,CBS,1,27.083333333333332,26.0,0.2708333333333333,0.75,0.03125,0.03125,0.25,0.75,1.0,16.1875
Daniel Kelly,SI,1,16.666666666666664,16.0,0.16666666666666666,0.4375,0.0,0.03125,0.125,0.4375,0.96875,27.35483870967742
